"id","ActivityDate","MVPASession"
"29d5000d85","29/8/2019","[{""start"":600;""end"":604;""duration"":9};{""start"":630;""end"":635;""duration"":10};{""start"":730;""end"":743;""duration"":18};{""start"":760;""end"":807;""duration"":52};{""start"":842;""end"":845;""duration"":8};{""start"":880;""end"":903;""duration"":28};{""start"":945;""end"":1018;""duration"":78};{""start"":1080;""end"":1093;""duration"":18};{""start"":1115;""end"":1123;""duration"":13};{""start"":1170;""end"":1176;""duration"":11};{""start"":1185;""end"":1336;""duration"":156}]"
"29d5000d85","27/8/2019","[{""start"":535;""end"":540;""duration"":10};{""start"":575;""end"":588;""duration"":18};{""start"":600;""end"":604;""duration"":9};{""start"":630;""end"":635;""duration"":10};{""start"":730;""end"":743;""duration"":18};{""start"":760;""end"":807;""duration"":52};{""start"":842;""end"":845;""duration"":8};{""start"":880;""end"":903;""duration"":28};{""start"":945;""end"":1018;""duration"":78};{""start"":1080;""end"":1093;""duration"":18};{""start"":1115;""end"":1123;""duration"":13};{""start"":1170;""end"":1176;""duration"":11};{""start"":1185;""end"":1336;""duration"":156}]"
"29d5000d85","26/8/2019","[{""start"":535;""end"":540;""duration"":10};{""start"":600;""end"":604;""duration"":9};{""start"":625;""end"":629;""duration"":9};{""start"":865;""end"":871;""duration"":11};{""start"":885;""end"":887;""duration"":7};{""start"":1190;""end"":1203;""duration"":18};{""start"":1255;""end"":1259;""duration"":9}]"
"29d5000d85","30/8/2019","[{""start"":730;""end"":743;""duration"":18};{""start"":760;""end"":807;""duration"":52};{""start"":842;""end"":845;""duration"":8};{""start"":880;""end"":903;""duration"":28};{""start"":945;""end"":1018;""duration"":78};{""start"":1080;""end"":1093;""duration"":18};{""start"":1115;""end"":1123;""duration"":13};{""start"":1170;""end"":1176;""duration"":11};{""start"":1185;""end"":1273;""duration"":93}]"
"7e9589f2cd","30/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":411;""end"":422;""duration"":16};{""start"":450;""end"":451;""duration"":6};{""start"":482;""end"":483;""duration"":6};{""start"":489;""end"":497;""duration"":13};{""start"":513;""end"":514;""duration"":6};{""start"":522;""end"":523;""duration"":6};{""start"":543;""end"":561;""duration"":23};{""start"":569;""end"":575;""duration"":11};{""start"":599;""end"":616;""duration"":22};{""start"":638;""end"":644;""duration"":11};{""start"":657;""end"":676;""duration"":24};{""start"":704;""end"":717;""duration"":18};{""start"":734;""end"":954;""duration"":225};{""start"":964;""end"":968;""duration"":9};{""start"":987;""end"":991;""duration"":9};{""start"":999;""end"":1018;""duration"":24};{""start"":1072;""end"":1077;""duration"":10};{""start"":1085;""end"":1104;""duration"":24};{""start"":1110;""end"":1114;""duration"":9};{""start"":1121;""end"":1128;""duration"":12};{""start"":1143;""end"":1147;""duration"":9};{""start"":1221;""end"":1245;""duration"":29};{""start"":1312;""end"":1320;""duration"":13};{""start"":1333;""end"":1335;""duration"":7};{""start"":1346;""end"":1350;""duration"":9};{""start"":1365;""end"":1368;""duration"":8};{""start"":1387;""end"":1395;""duration"":13};{""start"":1410;""end"":1416;""duration"":11};{""start"":1431;""end"":1439;""duration"":13}]"
"7e9589f2cd","28/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":424;""end"":426;""duration"":7};{""start"":451;""end"":453;""duration"":7};{""start"":476;""end"":477;""duration"":6};{""start"":483;""end"":503;""duration"":25};{""start"":530;""end"":544;""duration"":19};{""start"":569;""end"":612;""duration"":48};{""start"":620;""end"":629;""duration"":14};{""start"":642;""end"":666;""duration"":29};{""start"":675;""end"":677;""duration"":7};{""start"":685;""end"":692;""duration"":12};{""start"":699;""end"":722;""duration"":28};{""start"":748;""end"":757;""duration"":14};{""start"":793;""end"":814;""duration"":26};{""start"":832;""end"":928;""duration"":101};{""start"":944;""end"":950;""duration"":11};{""start"":967;""end"":1014;""duration"":52};{""start"":1021;""end"":1054;""duration"":38};{""start"":1061;""end"":1067;""duration"":11};{""start"":1096;""end"":1397;""duration"":306}]"
"7e9589f2cd","29/8/2019","[{""start"":433;""end"":441;""duration"":13};{""start"":448;""end"":452;""duration"":9};{""start"":462;""end"":463;""duration"":6};{""start"":476;""end"":491;""duration"":20};{""start"":508;""end"":522;""duration"":19};{""start"":529;""end"":535;""duration"":11};{""start"":541;""end"":544;""duration"":8};{""start"":555;""end"":568;""duration"":18};{""start"":578;""end"":584;""duration"":11};{""start"":590;""end"":686;""duration"":101};{""start"":693;""end"":726;""duration"":38};{""start"":734;""end"":743;""duration"":14};{""start"":753;""end"":769;""duration"":21};{""start"":776;""end"":832;""duration"":61};{""start"":838;""end"":892;""duration"":59};{""start"":911;""end"":920;""duration"":14};{""start"":1023;""end"":1032;""duration"":14};{""start"":1066;""end"":1076;""duration"":15};{""start"":1107;""end"":1120;""duration"":18};{""start"":1130;""end"":1138;""duration"":13};{""start"":1147;""end"":1163;""duration"":21};{""start"":1173;""end"":1192;""duration"":24};{""start"":1198;""end"":1205;""duration"":12};{""start"":1211;""end"":1248;""duration"":42};{""start"":1311;""end"":1439;""duration"":133}]"
"7e9589f2cd","27/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":415;""end"":426;""duration"":16};{""start"":474;""end"":478;""duration"":9};{""start"":493;""end"":496;""duration"":8};{""start"":503;""end"":509;""duration"":11};{""start"":516;""end"":533;""duration"":22};{""start"":539;""end"":550;""duration"":16};{""start"":556;""end"":570;""duration"":19};{""start"":577;""end"":581;""duration"":9};{""start"":596;""end"":600;""duration"":9};{""start"":606;""end"":607;""duration"":6};{""start"":619;""end"":620;""duration"":6};{""start"":627;""end"":642;""duration"":20};{""start"":658;""end"":669;""duration"":16};{""start"":720;""end"":732;""duration"":17};{""start"":744;""end"":756;""duration"":17};{""start"":793;""end"":795;""duration"":7};{""start"":802;""end"":810;""duration"":13};{""start"":875;""end"":876;""duration"":6};{""start"":891;""end"":907;""duration"":21};{""start"":913;""end"":932;""duration"":24};{""start"":942;""end"":981;""duration"":44};{""start"":991;""end"":996;""duration"":10};{""start"":1034;""end"":1061;""duration"":32};{""start"":1080;""end"":1083;""duration"":8}]"
"7e9589f2cd","26/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":417;""end"":429;""duration"":17};{""start"":453;""end"":454;""duration"":6};{""start"":480;""end"":483;""duration"":8};{""start"":490;""end"":497;""duration"":12};{""start"":514;""end"":516;""duration"":7};{""start"":522;""end"":523;""duration"":6};{""start"":539;""end"":541;""duration"":7};{""start"":555;""end"":556;""duration"":6};{""start"":564;""end"":565;""duration"":6};{""start"":582;""end"":584;""duration"":7};{""start"":613;""end"":616;""duration"":8};{""start"":630;""end"":655;""duration"":30};{""start"":670;""end"":683;""duration"":18};{""start"":693;""end"":698;""duration"":10};{""start"":704;""end"":710;""duration"":11};{""start"":729;""end"":733;""duration"":9};{""start"":791;""end"":802;""duration"":16};{""start"":827;""end"":831;""duration"":9};{""start"":837;""end"":839;""duration"":7};{""start"":851;""end"":863;""duration"":17};{""start"":900;""end"":929;""duration"":34};{""start"":937;""end"":945;""duration"":13};{""start"":962;""end"":963;""duration"":6};{""start"":1001;""end"":1004;""duration"":8};{""start"":1015;""end"":1019;""duration"":9};{""start"":1050;""end"":1057;""duration"":12}]"
"7e9589f2cd","31/8/2019","[{""start"":0;""end"":2;""duration"":7};{""start"":324;""end"":327;""duration"":8};{""start"":461;""end"":463;""duration"":7};{""start"":481;""end"":484;""duration"":8};{""start"":516;""end"":521;""duration"":10};{""start"":528;""end"":549;""duration"":26};{""start"":575;""end"":614;""duration"":44};{""start"":653;""end"":657;""duration"":9};{""start"":681;""end"":1334;""duration"":658}]"
"7e9589f2cd","1/9/2019","[{""start"":420;""end"":421;""duration"":6};{""start"":429;""end"":440;""duration"":16};{""start"":500;""end"":510;""duration"":15};{""start"":551;""end"":553;""duration"":7};{""start"":589;""end"":593;""duration"":9};{""start"":614;""end"":616;""duration"":7};{""start"":627;""end"":628;""duration"":6};{""start"":635;""end"":647;""duration"":17};{""start"":659;""end"":687;""duration"":33};{""start"":703;""end"":715;""duration"":17};{""start"":733;""end"":734;""duration"":6};{""start"":782;""end"":787;""duration"":10};{""start"":794;""end"":862;""duration"":73};{""start"":875;""end"":876;""duration"":6};{""start"":886;""end"":893;""duration"":12};{""start"":1041;""end"":1055;""duration"":19};{""start"":1107;""end"":1115;""duration"":13};{""start"":1260;""end"":1277;""duration"":22};{""start"":1283;""end"":1299;""duration"":21};{""start"":1305;""end"":1310;""duration"":10};{""start"":1319;""end"":1321;""duration"":7};{""start"":1330;""end"":1351;""duration"":26};{""start"":1360;""end"":1369;""duration"":14};{""start"":1375;""end"":1385;""duration"":15}]"
"f0a75fc6b6","27/8/2019","[{""start"":515;""end"":523;""duration"":13};{""start"":1005;""end"":1011;""duration"":11}]"
"f0a75fc6b6","31/8/2019","[{""start"":455;""end"":468;""duration"":18};{""start"":745;""end"":746;""duration"":6};{""start"":765;""end"":767;""duration"":7};{""start"":835;""end"":836;""duration"":6}]"
"f0a75fc6b6","28/8/2019","[{""start"":650;""end"":653;""duration"":8};{""start"":755;""end"":760;""duration"":10};{""start"":995;""end"":998;""duration"":8}]"
"f0a75fc6b6","30/8/2019","[{""start"":560;""end"":572;""duration"":17}]"
"f0a75fc6b6","29/8/2019","[{""start"":440;""end"":470;""duration"":35}]"
"f0a75fc6b6","1/9/2019","[{""start"":500;""end"":517;""duration"":22};{""start"":535;""end"":536;""duration"":6};{""start"":545;""end"":591;""duration"":51}]"
"f0a75fc6b6","26/8/2019","[{""start"":500;""end"":507;""duration"":12};{""start"":685;""end"":686;""duration"":6}]"
"292f1606c4","1/9/2019","[{""start"":350;""end"":358;""duration"":13};{""start"":380;""end"":381;""duration"":6}]"
"9e589109c9","31/8/2019","[{""start"":805;""end"":896;""duration"":96}]"
"9e589109c9","29/8/2019","[{""start"":845;""end"":879;""duration"":39};{""start"":890;""end"":895;""duration"":10};{""start"":915;""end"":940;""duration"":30}]"
"9e589109c9","1/9/2019","[{""start"":815;""end"":914;""duration"":104}]"
"9e589109c9","30/8/2019","[{""start"":845;""end"":931;""duration"":91}]"
"9e589109c9","26/8/2019","[{""start"":820;""end"":916;""duration"":101};{""start"":1245;""end"":1250;""duration"":10};{""start"":1275;""end"":1276;""duration"":6}]"
"9e589109c9","28/8/2019","[{""start"":410;""end"":501;""duration"":96}]"
"9e589109c9","27/8/2019","[{""start"":855;""end"":946;""duration"":96}]"
"31e24f4c97","28/8/2019","[{""start"":422;""end"":481;""duration"":64}]"
"31e24f4c97","31/8/2019","[{""start"":526;""end"":583;""duration"":62}]"
"31e24f4c97","29/8/2019","[{""start"":426;""end"":486;""duration"":65}]"
"31e24f4c97","27/8/2019","[{""start"":425;""end"":485;""duration"":65}]"
"31e24f4c97","30/8/2019","[{""start"":429;""end"":446;""duration"":22}]"
"db29dec987","31/8/2019","[{""start"":540;""end"":560;""duration"":25};{""start"":570;""end"":582;""duration"":17}]"
"db29dec987","28/8/2019","[{""start"":1115;""end"":1119;""duration"":9}]"
"db29dec987","27/8/2019","[{""start"":530;""end"":534;""duration"":9};{""start"":545;""end"":555;""duration"":15};{""start"":590;""end"":600;""duration"":15}]"
"db29dec987","30/8/2019","[{""start"":630;""end"":631;""duration"":6};{""start"":710;""end"":711;""duration"":6};{""start"":995;""end"":996;""duration"":6};{""start"":1020;""end"":1038;""duration"":23};{""start"":1055;""end"":1066;""duration"":16};{""start"":1130;""end"":1131;""duration"":6};{""start"":1295;""end"":1298;""duration"":8}]"
"db29dec987","29/8/2019","[{""start"":585;""end"":605;""duration"":25};{""start"":655;""end"":659;""duration"":9}]"
"db29dec987","1/9/2019","[{""start"":0;""end"":1;""duration"":6}]"
"c896de26bd","27/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":461;""end"":486;""duration"":30};{""start"":500;""end"":506;""duration"":11};{""start"":533;""end"":568;""duration"":40};{""start"":576;""end"":584;""duration"":13};{""start"":591;""end"":618;""duration"":32};{""start"":634;""end"":635;""duration"":6};{""start"":650;""end"":668;""duration"":23};{""start"":675;""end"":696;""duration"":26};{""start"":702;""end"":710;""duration"":13};{""start"":722;""end"":725;""duration"":8};{""start"":742;""end"":744;""duration"":7};{""start"":762;""end"":777;""duration"":20};{""start"":788;""end"":804;""duration"":21};{""start"":810;""end"":814;""duration"":9};{""start"":822;""end"":825;""duration"":8};{""start"":837;""end"":861;""duration"":29};{""start"":869;""end"":891;""duration"":27};{""start"":906;""end"":917;""duration"":16};{""start"":978;""end"":982;""duration"":9};{""start"":1007;""end"":1008;""duration"":6};{""start"":1062;""end"":1070;""duration"":13};{""start"":1078;""end"":1086;""duration"":13};{""start"":1093;""end"":1141;""duration"":53}]"
"c896de26bd","31/8/2019","[{""start"":0;""end"":1;""duration"":6}]"
"c896de26bd","1/9/2019","[{""start"":0;""end"":1;""duration"":6}]"
"c896de26bd","30/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":448;""end"":454;""duration"":11};{""start"":461;""end"":462;""duration"":6};{""start"":474;""end"":482;""duration"":13};{""start"":502;""end"":517;""duration"":20};{""start"":524;""end"":526;""duration"":7};{""start"":560;""end"":572;""duration"":17};{""start"":581;""end"":590;""duration"":14};{""start"":630;""end"":649;""duration"":24};{""start"":655;""end"":657;""duration"":7};{""start"":699;""end"":722;""duration"":28};{""start"":728;""end"":762;""duration"":39};{""start"":774;""end"":778;""duration"":9};{""start"":790;""end"":791;""duration"":6};{""start"":810;""end"":817;""duration"":12};{""start"":869;""end"":872;""duration"":8};{""start"":891;""end"":895;""duration"":9};{""start"":906;""end"":911;""duration"":10};{""start"":964;""end"":971;""duration"":12};{""start"":981;""end"":987;""duration"":11};{""start"":994;""end"":995;""duration"":6};{""start"":1049;""end"":1056;""duration"":12};{""start"":1073;""end"":1091;""duration"":23};{""start"":1098;""end"":1126;""duration"":33}]"
"c896de26bd","29/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":411;""end"":420;""duration"":14};{""start"":428;""end"":431;""duration"":8};{""start"":462;""end"":463;""duration"":6};{""start"":480;""end"":490;""duration"":15};{""start"":500;""end"":507;""duration"":12};{""start"":526;""end"":530;""duration"":9};{""start"":540;""end"":543;""duration"":8};{""start"":557;""end"":563;""duration"":11};{""start"":569;""end"":574;""duration"":10};{""start"":594;""end"":596;""duration"":7};{""start"":630;""end"":638;""duration"":13};{""start"":659;""end"":711;""duration"":57};{""start"":753;""end"":759;""duration"":11};{""start"":769;""end"":770;""duration"":6};{""start"":810;""end"":820;""duration"":15};{""start"":846;""end"":851;""duration"":10};{""start"":874;""end"":878;""duration"":9};{""start"":949;""end"":952;""duration"":8};{""start"":982;""end"":991;""duration"":14};{""start"":1001;""end"":1003;""duration"":7};{""start"":1011;""end"":1012;""duration"":6};{""start"":1035;""end"":1038;""duration"":8};{""start"":1071;""end"":1072;""duration"":6};{""start"":1078;""end"":1102;""duration"":29};{""start"":1114;""end"":1122;""duration"":13}]"
"c896de26bd","28/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":489;""end"":501;""duration"":17};{""start"":508;""end"":509;""duration"":6};{""start"":516;""end"":526;""duration"":15};{""start"":534;""end"":543;""duration"":14};{""start"":552;""end"":562;""duration"":15};{""start"":569;""end"":572;""duration"":8};{""start"":585;""end"":592;""duration"":12};{""start"":605;""end"":610;""duration"":10};{""start"":616;""end"":619;""duration"":8};{""start"":632;""end"":649;""duration"":22};{""start"":672;""end"":676;""duration"":9};{""start"":705;""end"":706;""duration"":6};{""start"":719;""end"":727;""duration"":13};{""start"":740;""end"":751;""duration"":16};{""start"":789;""end"":792;""duration"":8};{""start"":811;""end"":821;""duration"":15};{""start"":831;""end"":835;""duration"":9};{""start"":852;""end"":854;""duration"":7};{""start"":861;""end"":873;""duration"":17};{""start"":891;""end"":920;""duration"":34};{""start"":928;""end"":935;""duration"":12};{""start"":942;""end"":950;""duration"":13};{""start"":956;""end"":967;""duration"":16};{""start"":973;""end"":984;""duration"":16};{""start"":991;""end"":1003;""duration"":17};{""start"":1020;""end"":1026;""duration"":11};{""start"":1032;""end"":1043;""duration"":16};{""start"":1063;""end"":1086;""duration"":28};{""start"":1092;""end"":1117;""duration"":30}]"
